product_name,product_code,category_main,category_mid,category_sub,full_path,price_original,price_discounted,brand,discount_pct,price_anomaly,ever_purchased
Estée Lauder Futurist Skintint Serum Foundation Spf20 4N1 Tawny,126022-3045,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estée Lauder Futurist Skintint Serum Foundation Spf20 4N1 Shell Beige,126022-3046,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estée Lauder Futurist Skintint Serum Foundation Spf20 4N2 Spiced Sand,126022-3047,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1C1 Cool Bone,126596-1008,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1C2 Petal,126596-1009,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1N0 Porcelain,126596-1014,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1N1 Ivory Nude,126596-1015,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1N2 Ekru,126596-1017,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1W0 Warm Porcel,126596-1020,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1W1 Bone,126596-1021,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2N1 Desert Beige,126596-1237,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2N2 Buff,126596-1239,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2W1 Dawn,126596-1244,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 3N2 Wheat,126596-1511,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 3W1.5 Fawn,126596-1518,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2C3 Fresco,126596-3042,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 4N1 Shell Beige,126596-3046,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 4N2 Spiced Sand,126596-3047,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 1W2 Sand,126596-3671,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2C1 Pure Beige,126596-3672,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2C2 Pale Almond,126596-3673,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 2W2 Rattan,126596-3674,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 3C2 Pebble,126596-3675,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 3N1 Ivory Beige,126596-3676,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 3N2 Tawny,126596-3677,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 4W3 Henna,126596-3678,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay-İn-Place Fondöten SPF10 30 Ml 0N1 Alabaster,126596-692,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2800.0,2240.0,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Explict Matte 201,126128-1046,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 212,126128-1079,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 301,126128-1282,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 302,126128-1286,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 303,126128-1288,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 101,126128-757,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 106,126128-787,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 110,126128-821,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 112,126128-835,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Explict Matte 115,126128-845,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Explict Matte 120,126128-887,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 222,2396-1110,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,1822.71,Estee Lauder,35.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 333,2396-1367,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 404,2396-1577,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 419,2396-1635,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 940,2396-2412,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 803,2396-3143,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 903,2396-3144,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 914,2396-3145,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estée Lauder Pure Color Explicit Slick Shine Lipstick 915,2396-3146,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 555,2396-3634,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 321,2396-66,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estée Lauder Pure Color Explicit Slick Shine Lipstick 119,2396-863,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Creme 260 Eccentric,657-1190,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Creme 330 Impassioned,657-1360,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Creme 360 Fierce,657-1426,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Creme 410 Dynamic,657-1604,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Creme 450 Insolent Plum,657-1692,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Creme 561 Intense Nude,657-1927,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Creme 826 Modern Muse,657-2319,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Creme 131 Bois De Rose,657-935,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Lipstick Creme 520 Carnal,658-1878,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Lipstick Matte 616 Enigma,658-2047,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Hi Lustre Lipstick 420 Rebelious,658-3006,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Lipstick Hi Lustre 111 Tiger Eye,658-829,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Matte 571 Independent,659-1935,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Matte 600 Visionary,659-2036,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Matte 666 Captivated,659-2094,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Matte 682 After Hours,659-2104,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Matte 689 Dark Desire,659-2107,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Matte 699 Thrill Me,659-2116,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Estee Lauder Pure Color Emerald Matte 806 No Concessions,659-2308,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,1822.71,Estee Lauder,35.0,False,True
Estee Lauder Pure Color Emerald Matte 828 In Control,659-2320,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,True
Estee Lauder Pure Color Emerald Matte 836 Love Bite,659-2323,Makyaj,Dudak,Ruj,Makyaj > Dudak > Ruj,2804.17,2243.33,Estee Lauder,20.0,False,False
Shiseido Revitalessence Skin Glow Primer 30 Ml,129562,Makyaj,Yüz,Makyaj Bazı,Makyaj > Yüz > Makyaj Bazı,2825.0,2260.0,Shiseido,20.0,False,False
Shiseido Sdp C Cleansing Mıcrofoam 180 Ml,105773,Cilt Bakım,Temizleyiciler,Temizleme Köpüğü,Cilt Bakım > Temizleyiciler > Temizleme Köpüğü,2825.0,2260.0,Shiseido,20.0,False,False
Clinique Take The Day Off Cleansing Balm 200 Ml,117908,Cilt Bakım,Temizleyiciler,Peeling,Cilt Bakım > Temizleyiciler > Peeling,2829.17,1838.96,Clinique,35.0,False,False
La Mer The Powder Brush,119809,Makyaj,Yüz,Allık,Makyaj > Yüz > Allık,2833.33,2550.0,La Mer,10.0,False,False
YSL Make Me Powder Blush Shade 10 Stardust,126592-3662,Makyaj,Yüz,Allık,Makyaj > Yüz >Allık,2833.33,2266.67,YSL,20.0,False,True
YSL Make Me Powder Blush Shade 12 Honey Moon,126592-3663,Makyaj,Yüz,Allık,Makyaj > Yüz >Allık,2833.33,2266.67,YSL,20.0,False,True
YSL Make Me Powder Blush Shade 66 Fuchsia Fizz,126592-3665,Makyaj,Yüz,Allık,Makyaj > Yüz >Allık,2833.33,2266.67,YSL,20.0,False,True
Estee Lauder Daywear Sheer Tint Relase Cream 50 Ml,12823,Cilt Bakım,Nemlendirici,Gündüz Kremi,Cilt Bakım > Nemlendirici >Gündüz Kremi,2833.33,2266.67,Estee Lauder,20.0,False,False
Estee Lauder Daywear Advanced Multi-Protection Spf15 50 Ml,13080,Cilt Bakım,Yaşlanma Karşıtı,Gündüz Kremi,Cilt Bakım > Yaşlanma Karşıtı > Gündüz Kremi,2833.33,2266.67,Estee Lauder,20.0,False,False
Estee Lauder Daywear Cream Dry Spf15 50 Ml,32503,Cilt Bakım,Yaşlanma Karşıtı,Gündüz Kremi,Cilt Bakım > Yaşlanma Karşıtı > Gündüz Kremi,2833.33,2266.67,Estee Lauder,20.0,False,False
Estee Lauder Daywear Matte Matlaştırıcı Nemlendirici Krem 50 Ml,89065,Cilt Bakım,Nemlendirici,Gündüz Kremi,Cilt Bakım > Nemlendirici > Gündüz Kremi,2833.33,2266.67,Estee Lauder,20.0,False,False
Estee Lauder Daywear Sorbet Cream Spf15 50 Ml,104479,Cilt Bakım,Nemlendirici,Gündüz Kremi,Cilt Bakım > Nemlendirici > Gündüz Kremi,2833.33,2266.67,Estee Lauder,20.0,False,False
Chanel N°1 De Chanel Lotion 150 Ml,114088,Cilt Bakım,Temizleyiciler,Tonik,Cilt Bakım > Temizleyiciler >Tonik,2833.33,2550.0,Chanel,10.0,False,False
Clinique For Men Anti Age Moisturizer 100 Ml,112692,Erkek Bakım,Cilt Bakım,Nemlendirici,Erkek Bakım > Cilt Bakım >Nemlendirici,2845.83,2276.67,Clinique,20.0,False,False
Burberry Her Blossom Kadın Parfüm Edt 50 Ml,105489,Parfüm,Kadın Parfüm,EDT Parfüm,Parfüm > Kadın Parfüm >EDT Parfüm,2848.33,1851.42,Burberry,35.0,False,False
Clinique Smart SPF15 Custom Repair Moisturizer 75 Ml,124253,Cilt Bakım,Nemlendirici,Gündüz Kremi,Cilt Bakım > Nemlendirici > Gündüz Kremi,2850.0,1995.0,Clinique,30.0,False,False
Eros Mayo 4008My Luplu Mayo Kiremit,126387-2587,Tekstil,Kadın Plaj Giyim,Mayo,Tekstil > Kadın Plaj Giyim > Mayo,2863.59,2290.87,Eros Mayo,20.0,False,False
Eros Mayo 4008My Luplu Mayo Siyah,126387-2766,Tekstil,Kadın Plaj Giyim,Mayo,Tekstil > Kadın Plaj Giyim > Mayo,2863.59,2290.87,Eros Mayo,20.0,False,False
Eros Mayo 4027My Balenli Toparlayıcı Mayo Siyah,126391-2766,Tekstil,Kadın Plaj Giyim,Mayo,Tekstil > Kadın Plaj Giyim > Mayo,2863.59,2290.87,Eros Mayo,20.0,False,False
Sisley Phyto Sourcils Perfect N4 Cappuccino,2028-2673,Makyaj,Göz,Kaş,Makyaj > Göz >Kaş,2870.83,2440.21,Sisley,15.0,False,False
Shiseido Hasu Fude Foundation Brush,102980,Makyaj,,Makyaj Aksesuarları,Makyaj > Makyaj Aksesuarları,2875.0,2300.0,Shiseido,20.0,False,False
Shiseido Waso Yuzu-C Glow On Shot 28 Ml,118298,Cilt Bakım,,Serumlar,Cilt Bakım > Serumlar,2875.0,2300.0,Shiseido,20.0,False,False
Hugo Boss Intense Erkek Parfüm Edp 75 Ml,126111,Parfüm,Erkek Parfüm,EDP Parfüm,Parfüm > Erkek Parfüm >EDP Parfüm,2880.0,2304.0,Hugo Boss,20.0,False,False
Dior Miss Dior Hair Oil 30 Ml,133092,Saç Bakım,Saç Bakım Ürünleri,Saç Bakım Yağları,Saç Bakım > Saç Bakım Ürünleri >Saç Bakım Yağları,2883.33,2306.67,Dior,20.0,False,False
Dior Jadore Hair Mist Saç Parfümü 40 Ml,109362,Saç Bakım,Saç Bakım Ürünleri,Saç Parfümü,Saç Bakım > Saç Bakım Ürünleri > Saç Parfümü,2883.33,2306.67,Dior,20.0,False,False
Dior Miss Dior Parfum Hair Mist 30 Ml,133091,Saç Bakım,Saç Bakım Ürünleri,Saç Parfümü,Saç Bakım > Saç Bakım Ürünleri >Saç Parfümü,2883.33,2306.67,Dior,20.0,False,False
Dior Miss Dior Blooming Bouquet Hair Mist 30 Ml,133093,Saç Bakım,Saç Bakım Ürünleri,Saç Parfümü,Saç Bakım > Saç Bakım Ürünleri >Saç Parfümü,2883.33,2306.67,Dior,20.0,False,False
Dior Miss Dior Eau De Parfum Hair Mist 30 Ml,133095,Saç Bakım,Saç Bakım Ürünleri,Saç Parfümü,Saç Bakım > Saç Bakım Ürünleri >Saç Parfümü,2883.33,2306.67,Dior,20.0,False,False
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 1N2,647-1016,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,1876.88,Estee Lauder,35.0,False,True
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 2C2,647-1227,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,2310.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 2C3,647-1229,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,2310.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 2N1,647-1236,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,1732.5,Estee Lauder,40.0,False,True
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 2W2,647-1246,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,2310.0,Estee Lauder,20.0,False,True
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 3C2,647-1499,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,1732.5,Estee Lauder,40.0,False,False
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 3N1,647-1507,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,1732.5,Estee Lauder,40.0,False,True
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 3W1,647-1516,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,2310.0,Estee Lauder,20.0,False,False
Estee Lauder Double Wear Stay In Place Matte Powder Foundation 4N1,647-1778,Makyaj,Yüz,Fondöten,Makyaj > Yüz > Fondöten,2887.5,2310.0,Estee Lauder,20.0,False,True
Estée Lauder Revitalizing Supreme+ Bright Power Soft 200 Ml,129549,Cilt Bakım,Temizleyiciler,Tonik,Cilt Bakım > Temizleyiciler > Tonik,2887.5,2310.0,Estee Lauder,20.0,False,False
Lacoste L.12.12 Blanc Erkek Parfüm Edt 50 Ml,129117,Parfüm,Erkek Parfüm,EDT Parfüm,Parfüm > Erkek Parfüm >EDT Parfüm,2890.0,2312.0,Lacoste,20.0,False,False
Calvin Klein Eternity Flame Men Erkek Parfüm Edt 100 Ml,103609,Parfüm,Erkek Parfüm,EDT Parfüm,Parfüm > Erkek Parfüm >EDT Parfüm,2898.33,2318.67,Calvin Klein,20.0,False,False
Jean Paul Gaultier Ultra Male Erkek Parfüm Edt Intense 75 Ml,77662,Parfüm,Erkek Parfüm,EDT Parfüm,Parfüm > Erkek Parfüm >EDT Parfüm,2905.0,2324.0,Jean Paul Gaultier,20.0,False,False
Eros Mayo 4012My V Yaka Mayo Saks,126296-2760,Tekstil,Kadın Plaj Giyim,Mayo,Tekstil > Kadın Plaj Giyim > Mayo,2909.05,2327.24,Eros Mayo,20.0,False,False
Chanel Les Beiges Water Foundation Medium Light,104324,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2916.67,2625.0,Chanel,10.0,False,False
Chanel Les Beiges Water Foundation Medium,104325,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2916.67,2625.0,Chanel,10.0,False,False
Chanel Les Beiges Water Foundation Medium Plus,104326,Makyaj,Yüz,Fondöten,Makyaj > Yüz >Fondöten,2916.67,2625.0,Chanel,10.0,False,False
Estee Bronze Goddess Flora Verde Kadın Spray Edp 50 Ml,126068,Parfüm,Kadın Parfüm,EDP Parfüm,Parfüm > Kadın Parfüm >EDP Parfüm,2925.0,2047.5,Estee Lauder,30.0,False,False
Dior 5Couleurs Couture Eyeshadow 279 Denim,225-1204,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 343 Khaki,225-1391,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 439 Toile De Jouy,225-1679,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 649 Nude Dress,225-2075,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 673 Red Tartan,225-2099,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 689 Mitzah,225-2108,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 879 Trafalgar,225-2345,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Dior 5Couleurs Couture Eyeshadow 073 Pied De Poule,225-625,Makyaj,Göz,Göz Farı,Makyaj > Göz >Göz Farı,2925.0,2340.0,Dior,20.0,False,True
Clinique 7 Day Scrub Arındırıcı Krem Peeling 250 Ml,112677,Cilt Bakım,Temizleyiciler,Peeling,Cilt Bakım > Temizleyiciler > Peeling,2932.5,2346.0,Clinique,20.0,False,False
Lacoste Essential Erkek Parfüm Edt 75 Ml,129126,Parfüm,Erkek Parfüm,EDT Parfüm,Parfüm > Erkek Parfüm >EDT Parfüm,2936.67,2349.33,Lacoste,20.0,False,False
Hermes Twilly D'Hermes Kadın Deodorant Spray 150 Ml,100894,Parfüm,Kadın Parfüm,Deodorant,Parfüm > Kadın Parfüm >Deodorant,2954.17,2511.04,Hermes,15.0,False,False
Eros Mayo 4216Bk Kaplı Straplez Bikini Takımı Kahverengi,126271-2574,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,True
Eros Mayo 4218Bk Kaplı Üçgen Bikini Takımı Kahverengi,126272-2574,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
Eros Mayo 4202Bk Kaplı Bikini Takımı Siyah,126274-2766,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,True
Eros Mayo 4202Bk Kaplı Bikini Takımı Yeşil,126274-2816,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
Eros Mayo 4158Bk Balenlı Bikini Takımı Siyah,126280-2766,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
Eros Mayo 4137Bk Üçgen Bikini Takımı Siyah,126286-2766,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
Eros Mayo 4173Bk Bikini Takımı Renkli,126402-2750,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
Eros Mayo 4141Bk Bikini Takımı 90 Siyah,126411-2393,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
Eros Mayo 4089Bk Kaplı Balenli Bikini Takımı Siyah,126427-2766,Tekstil,Kadın Plaj Giyim,Bikini Takımı,Tekstil > Kadın Plaj Giyim > Bikini Takımı,2954.5,2363.6,Eros Mayo,20.0,False,False
